customer_id,month,mrr
RETAIL-13032,2011-11-01,-13.66
RETAIL-13033,2010-10-01,30.0
RETAIL-13033,2010-12-01,190.55
RETAIL-13034,2010-11-01,114.05
RETAIL-13034,2010-12-01,331.72
RETAIL-13034,2011-10-01,476.91
RETAIL-13035,2010-10-01,442.32
RETAIL-13035,2011-03-01,333.0
RETAIL-13035,2011-09-01,588.88
RETAIL-13035,2011-10-01,-35.25
RETAIL-13036,2010-01-01,307.1
RETAIL-13037,2009-12-01,291.94
RETAIL-13037,2010-01-01,291.5
RETAIL-13037,2010-03-01,715.71
RETAIL-13037,2010-04-01,384.31
RETAIL-13037,2010-06-01,448.78
RETAIL-13037,2010-08-01,357.53
RETAIL-13037,2010-09-01,317.41
RETAIL-13037,2010-11-01,154.3
RETAIL-13037,2011-03-01,250.42
RETAIL-13037,2011-05-01,326.9
RETAIL-13037,2011-07-01,303.75
RETAIL-13038,2011-02-01,395.1
RETAIL-13038,2011-06-01,196.66
RETAIL-13038,2011-09-01,316.7
RETAIL-13039,2009-12-01,162.8
RETAIL-13039,2010-03-01,300.35
RETAIL-13039,2010-04-01,174.4
RETAIL-13039,2010-05-01,373.18
RETAIL-13040,2011-11-01,303.25
RETAIL-13040,2011-12-01,373.74
RETAIL-13041,2010-04-01,256.16
RETAIL-13041,2010-07-01,350.92
RETAIL-13041,2010-09-01,192.05
RETAIL-13042,2009-12-01,668.1
RETAIL-13042,2010-02-01,354.1
RETAIL-13042,2010-04-01,534.34
RETAIL-13042,2010-05-01,-33.75
RETAIL-13043,2011-03-01,471.57
RETAIL-13044,2010-01-01,177.35
RETAIL-13044,2010-02-01,1094.71
RETAIL-13044,2010-03-01,263.74
RETAIL-13044,2010-04-01,1205.72
RETAIL-13044,2010-05-01,689.63
RETAIL-13044,2010-07-01,363.8
RETAIL-13044,2010-08-01,468.78
RETAIL-13044,2011-02-01,560.47
RETAIL-13045,2010-08-01,325.44
RETAIL-13045,2010-11-01,178.2
RETAIL-13045,2011-09-01,305.28
RETAIL-13046,2010-09-01,319.94
RETAIL-13046,2011-03-01,197.72
RETAIL-13046,2011-11-01,431.59
RETAIL-13047,2009-12-01,306.3
RETAIL-13047,2010-01-01,563.98
RETAIL-13047,2010-03-01,322.44
RETAIL-13047,2010-04-01,1092.38
RETAIL-13047,2010-05-01,660.87
RETAIL-13047,2010-06-01,30.0
RETAIL-13047,2010-07-01,607.18
RETAIL-13047,2010-08-01,852.29
RETAIL-13047,2010-10-01,585.55
RETAIL-13047,2010-12-01,733.26
RETAIL-13047,2011-01-01,-2.95
RETAIL-13047,2011-02-01,458.9
RETAIL-13047,2011-03-01,412.1
RETAIL-13047,2011-05-01,419.0
RETAIL-13047,2011-06-01,548.55
RETAIL-13047,2011-07-01,-83.24
RETAIL-13047,2011-08-01,440.43
RETAIL-13047,2011-10-01,529.68
RETAIL-13047,2011-11-01,-10.0
RETAIL-13048,2010-01-01,394.6
RETAIL-13048,2010-04-01,419.55
RETAIL-13048,2010-05-01,91.6
RETAIL-13048,2010-07-01,953.19
RETAIL-13048,2010-09-01,370.31
RETAIL-13048,2011-01-01,477.61
RETAIL-13048,2011-04-01,462.31
RETAIL-13048,2011-08-01,405.13
RETAIL-13048,2011-11-01,460.86
RETAIL-13049,2010-11-01,727.46
RETAIL-13049,2011-01-01,153.78
RETAIL-13049,2011-10-01,502.9
RETAIL-13050,2009-12-01,317.26
RETAIL-13050,2010-01-01,329.5
RETAIL-13050,2010-02-01,304.65
RETAIL-13050,2010-03-01,302.9
RETAIL-13050,2010-04-01,943.02
RETAIL-13050,2010-05-01,-60.75
RETAIL-13050,2010-06-01,584.65
RETAIL-13050,2010-07-01,285.92
RETAIL-13050,2010-08-01,607.72
RETAIL-13050,2010-09-01,611.77
RETAIL-13050,2010-10-01,1074.99
RETAIL-13050,2010-11-01,508.19
RETAIL-13050,2010-12-01,1508.08
RETAIL-13050,2011-01-01,318.84
RETAIL-13050,2011-02-01,571.72
RETAIL-13050,2011-03-01,382.5
RETAIL-13050,2011-05-01,325.03
RETAIL-13050,2011-06-01,585.17
RETAIL-13050,2011-07-01,314.88
RETAIL-13050,2011-08-01,700.38
RETAIL-13050,2011-10-01,614.77
RETAIL-13050,2011-11-01,691.25
RETAIL-13051,2010-03-01,75.0
RETAIL-13051,2010-05-01,80.8
RETAIL-13052,2010-02-01,560.97
RETAIL-13052,2010-04-01,591.98
RETAIL-13052,2010-05-01,732.34
RETAIL-13052,2010-06-01,179.54
RETAIL-13052,2010-10-01,755.55
RETAIL-13052,2011-05-01,348.15
RETAIL-13053,2010-03-01,127.65
RETAIL-13054,2010-01-01,-14.0
RETAIL-13055,2010-10-01,1090.55
RETAIL-13055,2011-05-01,344.86
RETAIL-13055,2011-09-01,869.55
RETAIL-13055,2011-10-01,-12.45
RETAIL-13056,2010-06-01,209.48
RETAIL-13057,2010-03-01,172.14
RETAIL-13057,2010-06-01,368.6
RETAIL-13058,2011-07-01,47.55
RETAIL-13058,2011-10-01,90.15
RETAIL-13058,2011-11-01,133.7
RETAIL-13059,2010-03-01,626.09
RETAIL-13059,2010-06-01,358.59
RETAIL-13059,2010-07-01,218.35
RETAIL-13059,2010-08-01,684.79
RETAIL-13059,2010-10-01,201.4
RETAIL-13059,2011-04-01,183.4
RETAIL-13060,2011-03-01,307.53
RETAIL-13061,2011-09-01,248.61
RETAIL-13062,2011-06-01,346.98
RETAIL-13063,2010-08-01,188.4
RETAIL-13064,2010-04-01,239.65
RETAIL-13064,2010-06-01,321.6
RETAIL-13064,2011-01-01,203.3
RETAIL-13064,2011-07-01,455.95
RETAIL-13064,2011-09-01,183.08
RETAIL-13064,2011-11-01,277.16
RETAIL-13065,2010-06-01,187.57
RETAIL-13065,2010-08-01,210.47
RETAIL-13065,2010-10-01,225.8
RETAIL-13065,2010-11-01,220.4
RETAIL-13065,2010-12-01,411.72
RETAIL-13066,2011-11-01,430.9
RETAIL-13067,2010-09-01,251.4
RETAIL-13067,2010-10-01,141.65
RETAIL-13067,2011-09-01,115.46
RETAIL-13068,2011-01-01,165.0
RETAIL-13068,2011-11-01,179.0
RETAIL-13069,2010-06-01,1033.07
RETAIL-13069,2010-07-01,823.7
RETAIL-13069,2010-08-01,678.92
RETAIL-13069,2010-09-01,202.14
RETAIL-13069,2010-10-01,838.99
RETAIL-13069,2010-11-01,1120.33
RETAIL-13069,2010-12-01,976.62
RETAIL-13069,2011-01-01,340.94
RETAIL-13069,2011-02-01,255.03
RETAIL-13069,2011-03-01,273.98
RETAIL-13069,2011-04-01,295.51
RETAIL-13069,2011-05-01,391.62
RETAIL-13069,2011-06-01,294.39
RETAIL-13069,2011-07-01,302.04
RETAIL-13069,2011-08-01,185.97
RETAIL-13069,2011-09-01,476.76
RETAIL-13069,2011-10-01,125.09
RETAIL-13069,2011-11-01,-147.87
RETAIL-13069,2011-12-01,280.24
RETAIL-13070,2009-12-01,146.4
RETAIL-13070,2010-04-01,154.2
RETAIL-13070,2010-09-01,214.5
RETAIL-13070,2011-05-01,228.8
RETAIL-13071,2010-04-01,129.22
RETAIL-13072,2011-03-01,177.15
RETAIL-13073,2010-09-01,302.88
RETAIL-13073,2010-10-01,115.2
RETAIL-13074,2009-12-01,313.3
RETAIL-13074,2010-01-01,320.7
RETAIL-13074,2010-02-01,-15.9
RETAIL-13074,2010-04-01,428.24
RETAIL-13074,2010-07-01,316.5
RETAIL-13075,2011-08-01,919.61
RETAIL-13076,2010-09-01,135.4
RETAIL-13077,2009-12-01,639.84
RETAIL-13077,2010-04-01,334.7
RETAIL-13077,2010-06-01,213.58
RETAIL-13077,2010-09-01,308.43
RETAIL-13077,2010-10-01,113.31
RETAIL-13077,2010-11-01,387.32
RETAIL-13077,2010-12-01,627.44
RETAIL-13077,2011-02-01,263.72
RETAIL-13077,2011-12-01,151.83
RETAIL-13078,2009-12-01,2278.3
RETAIL-13078,2010-01-01,855.95
RETAIL-13078,2010-02-01,880.04
RETAIL-13078,2010-03-01,1314.23
RETAIL-13078,2010-04-01,701.32
RETAIL-13078,2010-05-01,1022.17
RETAIL-13078,2010-06-01,1213.95
RETAIL-13078,2010-07-01,990.52
RETAIL-13078,2010-08-01,1279.0
RETAIL-13078,2010-09-01,1109.45
RETAIL-13078,2010-10-01,1395.63
RETAIL-13078,2010-11-01,2896.6
RETAIL-13078,2010-12-01,1387.65
RETAIL-13078,2011-01-01,745.98
RETAIL-13078,2011-02-01,335.42
RETAIL-13078,2011-03-01,1229.52
RETAIL-13078,2011-04-01,706.08
RETAIL-13078,2011-05-01,453.85
RETAIL-13078,2011-06-01,776.42
RETAIL-13078,2011-07-01,561.18
RETAIL-13078,2011-08-01,1090.86
RETAIL-13078,2011-09-01,1495.5
RETAIL-13078,2011-10-01,1404.78
RETAIL-13078,2011-11-01,1933.84
RETAIL-13078,2011-12-01,825.59
RETAIL-13079,2010-10-01,199.08
RETAIL-13079,2011-07-01,23.8
RETAIL-13079,2011-09-01,148.6
RETAIL-13079,2011-11-01,17.7
RETAIL-13079,2011-12-01,30.0
RETAIL-13080,2010-04-01,50.4
RETAIL-13080,2010-05-01,90.45
RETAIL-13080,2010-11-01,61.9
RETAIL-13080,2011-06-01,58.08
RETAIL-13081,2009-12-01,2285.58
RETAIL-13081,2010-01-01,3677.9
RETAIL-13081,2010-02-01,919.54
RETAIL-13081,2010-03-01,3176.34
RETAIL-13081,2010-04-01,2466.82
RETAIL-13081,2010-05-01,1344.46
RETAIL-13081,2010-07-01,3832.6
RETAIL-13081,2010-08-01,2454.65
RETAIL-13081,2010-10-01,4870.92
RETAIL-13081,2010-11-01,2968.08
RETAIL-13081,2010-12-01,4733.56
RETAIL-13081,2011-01-01,3450.29
RETAIL-13081,2011-02-01,1573.19
RETAIL-13081,2011-03-01,2327.3
RETAIL-13081,2011-05-01,4481.5
RETAIL-13081,2011-07-01,4406.61
RETAIL-13081,2011-08-01,-39.7
RETAIL-13081,2011-11-01,9414.36
RETAIL-13081,2011-12-01,-15.85
RETAIL-13082,2009-12-01,192.18
RETAIL-13082,2010-03-01,453.72
RETAIL-13082,2010-05-01,1255.44
RETAIL-13082,2010-06-01,211.92
RETAIL-13082,2010-07-01,474.0
RETAIL-13082,2010-08-01,399.18
RETAIL-13082,2010-09-01,252.0
RETAIL-13082,2010-10-01,435.0
RETAIL-13082,2011-01-01,379.44
RETAIL-13082,2011-03-01,706.5
RETAIL-13082,2011-04-01,856.09
RETAIL-13082,2011-06-01,285.35
RETAIL-13082,2011-07-01,1278.1
RETAIL-13082,2011-08-01,90.0
RETAIL-13083,2010-10-01,91.68
RETAIL-13083,2011-09-01,192.39
RETAIL-13083,2011-12-01,111.36
RETAIL-13084,2010-08-01,116.45
RETAIL-13085,2009-12-01,1096.8
RETAIL-13085,2010-01-01,920.4
RETAIL-13085,2010-10-01,-830.12
RETAIL-13085,2011-02-01,278.1
RETAIL-13085,2011-04-01,-143.7
RETAIL-13085,2011-07-01,137.98
RETAIL-13086,2010-11-01,439.33
RETAIL-13087,2009-12-01,313.64
RETAIL-13088,2010-10-01,236.11
RETAIL-13089,2009-12-01,3095.95
RETAIL-13089,2010-01-01,3249.52
RETAIL-13089,2010-02-01,3403.93
RETAIL-13089,2010-03-01,3273.73
RETAIL-13089,2010-04-01,3471.75
RETAIL-13089,2010-05-01,2965.34
RETAIL-13089,2010-06-01,5773.11
RETAIL-13089,2010-07-01,2567.66
RETAIL-13089,2010-08-01,5953.64
RETAIL-13089,2010-09-01,7755.72
RETAIL-13089,2010-10-01,3101.23
RETAIL-13089,2010-11-01,7986.11
RETAIL-13089,2010-12-01,9063.83
RETAIL-13089,2011-01-01,5124.58
RETAIL-13089,2011-02-01,3975.23
RETAIL-13089,2011-03-01,4369.06
RETAIL-13089,2011-04-01,3268.36
RETAIL-13089,2011-05-01,4120.45
RETAIL-13089,2011-06-01,3704.18
RETAIL-13089,2011-07-01,3642.08
RETAIL-13089,2011-08-01,3566.0
RETAIL-13089,2011-09-01,7329.92
RETAIL-13089,2011-10-01,3309.1
RETAIL-13089,2011-11-01,4462.09
RETAIL-13089,2011-12-01,4681.62
RETAIL-13090,2010-08-01,1073.72
RETAIL-13090,2010-10-01,748.55
RETAIL-13090,2010-11-01,2251.22
RETAIL-13090,2010-12-01,2016.8
RETAIL-13090,2011-01-01,128.73
RETAIL-13090,2011-02-01,485.04
RETAIL-13090,2011-03-01,555.3
RETAIL-13090,2011-04-01,760.1
RETAIL-13090,2011-06-01,832.02
RETAIL-13090,2011-07-01,968.4
RETAIL-13090,2011-08-01,-33.15
RETAIL-13090,2011-10-01,1219.72
RETAIL-13090,2011-11-01,2409.45
RETAIL-13090,2011-12-01,355.38
RETAIL-13091,2009-12-01,-450.04
RETAIL-13091,2011-11-01,319.82
RETAIL-13092,2010-02-01,365.2
RETAIL-13092,2010-03-01,86.25
RETAIL-13092,2010-04-01,254.4
RETAIL-13092,2010-05-01,-32.1
RETAIL-13092,2010-06-01,307.25
RETAIL-13092,2010-08-01,300.2
RETAIL-13092,2010-09-01,135.85
RETAIL-13092,2010-10-01,130.45
RETAIL-13092,2010-12-01,185.45
RETAIL-13092,2011-03-01,92.2
RETAIL-13092,2011-04-01,103.3
RETAIL-13092,2011-05-01,40.8
RETAIL-13092,2011-09-01,38.08
RETAIL-13093,2009-12-01,1943.47
RETAIL-13093,2010-01-01,2204.13
RETAIL-13093,2010-02-01,2582.75
RETAIL-13093,2010-03-01,1573.1
RETAIL-13093,2010-04-01,2402.28
RETAIL-13093,2010-05-01,2870.78
RETAIL-13093,2010-06-01,3289.59
RETAIL-13093,2010-07-01,2824.14
RETAIL-13093,2010-08-01,3294.84
RETAIL-13093,2010-09-01,3606.33
RETAIL-13093,2010-10-01,11278.25
RETAIL-13093,2010-11-01,7663.2
RETAIL-13093,2010-12-01,4594.91
RETAIL-13093,2011-01-01,2223.91
RETAIL-13093,2011-02-01,1459.5
RETAIL-13093,2011-03-01,262.55
RETAIL-13094,2010-11-01,282.12
RETAIL-13094,2010-12-01,447.36
RETAIL-13094,2011-01-01,152.64
RETAIL-13094,2011-02-01,76.32
RETAIL-13094,2011-03-01,69.96
RETAIL-13094,2011-05-01,411.48
RETAIL-13094,2011-06-01,-59.46
RETAIL-13094,2011-07-01,223.68
RETAIL-13094,2011-08-01,228.96
RETAIL-13094,2011-09-01,228.96
RETAIL-13094,2011-11-01,152.64
RETAIL-13095,2011-09-01,74.4
RETAIL-13096,2010-11-01,419.7
RETAIL-13097,2009-12-01,1224.53
RETAIL-13097,2010-01-01,544.22
RETAIL-13097,2010-03-01,1027.99
RETAIL-13097,2010-04-01,587.56
RETAIL-13097,2010-05-01,659.53
RETAIL-13097,2010-06-01,779.24
RETAIL-13097,2010-08-01,619.93
RETAIL-13097,2010-09-01,775.61
RETAIL-13097,2010-11-01,749.8
RETAIL-13097,2010-12-01,304.9
RETAIL-13097,2011-01-01,771.29
RETAIL-13097,2011-02-01,580.21
RETAIL-13097,2011-03-01,878.02
RETAIL-13097,2011-04-01,460.94
RETAIL-13097,2011-06-01,932.25
RETAIL-13097,2011-07-01,-6.75
RETAIL-13097,2011-08-01,641.85
RETAIL-13097,2011-09-01,799.47
RETAIL-13097,2011-11-01,531.14
RETAIL-13098,2011-01-01,589.45
RETAIL-13098,2011-02-01,214.9
RETAIL-13098,2011-03-01,349.2
RETAIL-13098,2011-04-01,2056.97
RETAIL-13098,2011-05-01,3818.0
RETAIL-13098,2011-06-01,2370.61
RETAIL-13098,2011-07-01,2224.06
RETAIL-13098,2011-08-01,2660.2
RETAIL-13098,2011-09-01,2881.68
RETAIL-13098,2011-10-01,5406.5
RETAIL-13098,2011-11-01,3746.48
RETAIL-13098,2011-12-01,2340.83
RETAIL-13099,2011-09-01,207.36
RETAIL-13100,2010-03-01,-1598.67
RETAIL-13101,2010-01-01,168.55
RETAIL-13101,2010-05-01,280.76
RETAIL-13101,2010-07-01,144.9
RETAIL-13101,2011-04-01,101.19
RETAIL-13102,2010-05-01,839.95
RETAIL-13102,2010-06-01,493.9
RETAIL-13102,2010-07-01,588.21
RETAIL-13102,2010-08-01,655.03
RETAIL-13102,2010-09-01,201.71
RETAIL-13102,2010-10-01,203.92
RETAIL-13102,2010-11-01,1804.29
RETAIL-13102,2010-12-01,990.74
RETAIL-13102,2011-01-01,708.26
RETAIL-13102,2011-02-01,443.32
RETAIL-13102,2011-03-01,676.08
RETAIL-13102,2011-04-01,543.06
RETAIL-13102,2011-05-01,636.72
RETAIL-13102,2011-06-01,236.44
RETAIL-13102,2011-07-01,956.1
RETAIL-13102,2011-09-01,331.14
RETAIL-13102,2011-10-01,366.12
RETAIL-13102,2011-11-01,263.0
RETAIL-13102,2011-12-01,502.13
RETAIL-13103,2010-05-01,123.34
RETAIL-13103,2010-09-01,342.36
RETAIL-13103,2011-10-01,243.94
RETAIL-13104,2010-02-01,96.66
RETAIL-13104,2010-06-01,181.56
RETAIL-13104,2010-10-01,332.4
RETAIL-13104,2010-12-01,101.76
RETAIL-13104,2011-03-01,111.96
RETAIL-13104,2011-07-01,162.72
RETAIL-13104,2011-09-01,202.56
RETAIL-13104,2011-10-01,180.0
RETAIL-13104,2011-12-01,339.48
RETAIL-13105,2010-09-01,72.0
RETAIL-13106,2010-10-01,526.96
RETAIL-13106,2011-07-01,76.5
RETAIL-13106,2011-08-01,-17.0
RETAIL-13107,2009-12-01,-17.65
RETAIL-13107,2010-02-01,606.3
RETAIL-13107,2010-04-01,696.03
RETAIL-13107,2010-06-01,1002.26
RETAIL-13107,2010-07-01,-80.0
RETAIL-13107,2010-09-01,1172.96
RETAIL-13107,2010-10-01,205.65
RETAIL-13107,2011-01-01,559.29
RETAIL-13107,2011-06-01,368.38
RETAIL-13107,2011-09-01,472.2
RETAIL-13107,2011-10-01,124.2
RETAIL-13108,2010-09-01,398.4
RETAIL-13108,2010-12-01,700.12
RETAIL-13109,2010-06-01,340.74
RETAIL-13109,2011-07-01,364.9
RETAIL-13109,2011-10-01,413.74
RETAIL-13109,2011-12-01,-11.8
RETAIL-13110,2009-12-01,362.78
RETAIL-13110,2010-01-01,163.8
RETAIL-13110,2010-02-01,153.72
RETAIL-13110,2010-06-01,241.9
RETAIL-13110,2010-09-01,521.1
RETAIL-13110,2011-02-01,235.75
RETAIL-13110,2011-03-01,460.94
RETAIL-13110,2011-07-01,309.75
RETAIL-13110,2011-10-01,204.7
RETAIL-13110,2011-11-01,241.73
RETAIL-13111,2009-12-01,321.88
RETAIL-13112,2009-12-01,-7.95
RETAIL-13112,2010-06-01,2.51
RETAIL-13113,2010-03-01,523.53
RETAIL-13113,2010-05-01,1419.41
RETAIL-13113,2010-07-01,1429.45
RETAIL-13113,2010-08-01,335.01
RETAIL-13113,2010-09-01,219.41
RETAIL-13113,2010-10-01,562.5
RETAIL-13113,2010-11-01,1259.82
RETAIL-13113,2010-12-01,682.24
RETAIL-13113,2011-01-01,992.65
RETAIL-13113,2011-02-01,1077.79
RETAIL-13113,2011-03-01,1167.13
RETAIL-13113,2011-04-01,1000.77
RETAIL-13113,2011-05-01,3266.9
RETAIL-13113,2011-06-01,752.41
RETAIL-13113,2011-08-01,1143.04
RETAIL-13113,2011-10-01,92.03
RETAIL-13113,2011-11-01,336.96
RETAIL-13113,2011-12-01,339.2
RETAIL-13114,2009-12-01,234.38
RETAIL-13115,2010-02-01,-18.95
RETAIL-13115,2010-04-01,749.0
RETAIL-13115,2010-05-01,204.54
RETAIL-13115,2010-06-01,359.98
RETAIL-13115,2010-07-01,467.83
RETAIL-13115,2010-11-01,1411.42
RETAIL-13115,2010-12-01,-10.0
RETAIL-13115,2011-01-01,-7.95
RETAIL-13115,2011-02-01,-1.65
RETAIL-13115,2011-06-01,865.4
RETAIL-13115,2011-07-01,-5.6
RETAIL-13115,2011-09-01,-1.65
RETAIL-13115,2011-10-01,879.02
RETAIL-13115,2011-11-01,499.56
RETAIL-13115,2011-12-01,-16.5
RETAIL-13116,2011-07-01,501.14
RETAIL-13116,2011-08-01,-15.95
RETAIL-13117,2010-03-01,128.22
RETAIL-13117,2010-04-01,178.87
RETAIL-13117,2010-05-01,98.46
RETAIL-13117,2010-06-01,89.47
RETAIL-13117,2010-07-01,147.96
RETAIL-13117,2010-08-01,119.12
RETAIL-13117,2010-09-01,74.79
RETAIL-13117,2010-10-01,278.76
RETAIL-13117,2010-11-01,153.4
RETAIL-13117,2010-12-01,776.3
RETAIL-13117,2011-01-01,111.78
RETAIL-13117,2011-03-01,90.6
RETAIL-13117,2011-04-01,65.28
RETAIL-13117,2011-05-01,95.56
RETAIL-13117,2011-08-01,90.4
RETAIL-13117,2011-11-01,143.14
RETAIL-13118,2010-09-01,221.37
RETAIL-13118,2010-10-01,410.15
RETAIL-13118,2010-11-01,577.58
RETAIL-13118,2011-02-01,177.52
RETAIL-13118,2011-03-01,423.55
RETAIL-13118,2011-05-01,185.22
RETAIL-13118,2011-11-01,338.71
RETAIL-13119,2010-02-01,134.9
RETAIL-13120,2011-04-01,30.6
RETAIL-13121,2011-03-01,254.73
RETAIL-13122,2011-04-01,903.67
RETAIL-13122,2011-09-01,18.72
RETAIL-13123,2010-06-01,355.44
RETAIL-13123,2010-08-01,151.31
RETAIL-13124,2010-11-01,916.12
RETAIL-13124,2010-12-01,1256.32
RETAIL-13124,2011-04-01,1317.8
RETAIL-13124,2011-09-01,1292.21
RETAIL-13125,2010-07-01,158.57
RETAIL-13126,2010-03-01,441.2
RETAIL-13126,2010-04-01,317.44
RETAIL-13126,2010-05-01,-10.48
RETAIL-13126,2010-07-01,306.55
RETAIL-13126,2010-09-01,275.3
RETAIL-13126,2010-10-01,302.68
RETAIL-13126,2010-11-01,-9.95
RETAIL-13126,2010-12-01,446.88
RETAIL-13126,2011-01-01,300.47
RETAIL-13126,2011-03-01,530.11
RETAIL-13126,2011-09-01,308.56
RETAIL-13126,2011-10-01,344.22
RETAIL-13126,2011-11-01,-19.95
RETAIL-13126,2011-12-01,369.44
RETAIL-13127,2011-09-01,259.17
RETAIL-13128,2010-03-01,263.5
RETAIL-13129,2010-06-01,108.75
RETAIL-13129,2010-09-01,124.5
RETAIL-13130,2011-09-01,64.0
RETAIL-13131,2010-02-01,651.41
RETAIL-13131,2010-06-01,742.17
RETAIL-13131,2010-10-01,846.89
RETAIL-13131,2011-06-01,324.9
RETAIL-13131,2011-09-01,447.3
RETAIL-13131,2011-10-01,-34.0
RETAIL-13131,2011-11-01,301.1
RETAIL-13132,2011-03-01,77.3
RETAIL-13133,2010-09-01,90.65
RETAIL-13133,2011-02-01,52.35
RETAIL-13133,2011-03-01,57.45
RETAIL-13134,2010-10-01,273.85
RETAIL-13134,2010-11-01,407.8
RETAIL-13134,2011-04-01,489.75
RETAIL-13134,2011-06-01,360.04
RETAIL-13134,2011-09-01,890.84
RETAIL-13135,2010-08-01,275.45
RETAIL-13135,2011-05-01,3096.0
RETAIL-13136,2009-12-01,547.44
RETAIL-13136,2010-01-01,-26.1
RETAIL-13136,2010-05-01,1308.2
RETAIL-13136,2010-08-01,352.45
RETAIL-13136,2010-10-01,867.21
RETAIL-13136,2010-11-01,503.32
RETAIL-13136,2010-12-01,-40.2
RETAIL-13136,2011-05-01,572.81
RETAIL-13136,2011-07-01,635.72
RETAIL-13136,2011-09-01,917.67
RETAIL-13136,2011-10-01,439.28
RETAIL-13137,2010-07-01,840.55
RETAIL-13137,2010-09-01,567.79
RETAIL-13137,2010-10-01,555.56
RETAIL-13137,2010-11-01,2098.39
RETAIL-13137,2011-02-01,217.93
RETAIL-13137,2011-04-01,645.91
RETAIL-13137,2011-07-01,301.39
RETAIL-13137,2011-08-01,292.52
RETAIL-13137,2011-09-01,427.96
RETAIL-13137,2011-10-01,576.37
RETAIL-13137,2011-11-01,1143.0
RETAIL-13138,2010-11-01,298.87
RETAIL-13138,2010-12-01,386.46
RETAIL-13138,2011-04-01,193.62
RETAIL-13138,2011-07-01,102.6
RETAIL-13138,2011-09-01,198.44
RETAIL-13138,2011-10-01,143.8
RETAIL-13138,2011-11-01,130.7
RETAIL-13139,2010-09-01,3138.04
RETAIL-13139,2011-03-01,409.5
RETAIL-13139,2011-05-01,760.52
RETAIL-13139,2011-08-01,540.92
RETAIL-13139,2011-09-01,1873.62
RETAIL-13139,2011-11-01,1471.23
RETAIL-13140,2010-08-01,252.3
RETAIL-13140,2010-10-01,380.15
RETAIL-13140,2010-12-01,319.02
RETAIL-13140,2011-08-01,264.21
RETAIL-13141,2009-12-01,344.55
RETAIL-13141,2010-01-01,1025.46
RETAIL-13141,2010-02-01,354.87
RETAIL-13141,2010-03-01,222.06
RETAIL-13141,2010-05-01,214.2
RETAIL-13141,2010-06-01,1083.1
RETAIL-13141,2010-09-01,1382.17
RETAIL-13141,2010-10-01,-24.0
RETAIL-13141,2010-11-01,548.42
RETAIL-13141,2011-01-01,524.57
RETAIL-13141,2011-02-01,-2.95
RETAIL-13141,2011-04-01,516.28
RETAIL-13141,2011-05-01,360.18
RETAIL-13141,2011-09-01,987.72
RETAIL-13142,2011-11-01,307.09
RETAIL-13143,2010-05-01,399.2
RETAIL-13144,2010-10-01,24.4
RETAIL-13144,2011-01-01,110.95
RETAIL-13145,2010-04-01,102.0
RETAIL-13145,2010-07-01,102.0
RETAIL-13145,2010-10-01,306.0
RETAIL-13145,2010-12-01,590.0
RETAIL-13145,2011-08-01,118.8
RETAIL-13145,2011-09-01,82.17
RETAIL-13145,2011-10-01,118.8
RETAIL-13146,2011-11-01,228.91
RETAIL-13147,2011-09-01,118.8
RETAIL-13147,2011-10-01,118.8
RETAIL-13147,2011-11-01,475.2
RETAIL-13148,2009-12-01,331.4
RETAIL-13148,2010-01-01,463.33
RETAIL-13148,2010-02-01,313.24
RETAIL-13148,2010-03-01,778.74
RETAIL-13148,2010-04-01,326.62
RETAIL-13148,2010-05-01,482.52
RETAIL-13148,2010-07-01,514.57
RETAIL-13148,2010-09-01,474.49
RETAIL-13148,2010-11-01,1090.21
RETAIL-13148,2010-12-01,267.35
RETAIL-13148,2011-01-01,618.95
RETAIL-13148,2011-03-01,369.09
RETAIL-13148,2011-04-01,341.58
RETAIL-13148,2011-06-01,-116.33
RETAIL-13148,2011-07-01,991.54
RETAIL-13148,2011-08-01,-40.95
RETAIL-13148,2011-11-01,917.25
RETAIL-13149,2011-02-01,376.74
RETAIL-13149,2011-07-01,506.16
RETAIL-13149,2011-08-01,249.72
RETAIL-13149,2011-11-01,543.44
RETAIL-13150,2010-03-01,176.52
RETAIL-13150,2010-08-01,258.5
RETAIL-13151,2010-03-01,1261.32
RETAIL-13151,2011-02-01,1257.87
RETAIL-13151,2011-05-01,-7.5
RETAIL-13152,2010-01-01,459.02
RETAIL-13152,2010-02-01,330.35
RETAIL-13152,2010-04-01,301.41
RETAIL-13152,2010-05-01,222.46
RETAIL-13152,2010-06-01,350.56
RETAIL-13152,2010-07-01,-9.95
RETAIL-13152,2010-09-01,196.33
RETAIL-13152,2010-10-01,264.8
RETAIL-13153,2011-12-01,486.22
RETAIL-13154,2009-12-01,337.1
RETAIL-13154,2010-07-01,675.88
RETAIL-13154,2010-08-01,-15.55
RETAIL-13154,2010-11-01,611.86
RETAIL-13154,2011-07-01,-611.86
RETAIL-13155,2010-08-01,235.7
RETAIL-13155,2010-10-01,163.02
RETAIL-13155,2010-12-01,759.4
RETAIL-13155,2011-01-01,189.5
RETAIL-13155,2011-09-01,313.3
RETAIL-13155,2011-11-01,89.26
RETAIL-13156,2010-02-01,1239.6
RETAIL-13156,2010-11-01,346.94
RETAIL-13157,2010-03-01,193.2
RETAIL-13157,2010-05-01,1612.66
RETAIL-13157,2010-08-01,1239.92
RETAIL-13157,2010-10-01,900.36
RETAIL-13157,2011-02-01,197.82
